Ticker,12-1 Month Momentum %,14-Day RSI,3-Year Average Share Buyback Ratio,3-Year Book Growth Rate,3-Year Dividend Growth Rate,3-Year EBITDA Growth Rate,3-Year EPS without NRI Growth Rate,3-Year FCF Growth Rate,3-Year Revenue Growth Rate,5-Day RSI,5-Year Yield-on-Cost %,6-1 Month Momentum %,9-Day RSI,Altman Z-Score,Cash Ratio,Cash-To-Debt,ClosePrice,Current Ratio,Days Inventory,Days Payable,Days Sales Outstanding,Debt-to-EBITDA,Debt-to-Equity,Distress,Dividend Payout Ratio,Dividend Yield %,EV-to-EBIT,EV-to-EBITDA,EV-to-FCF,EV-to-Forward-EBIT,EV-to-Forward-EBITDA,EV-to-Forward-Revenue,EV-to-Revenue,Earnings Yield (Greenblatt) %,Equity-to-Asset,FCF Margin %,FCF Yield %,Forward Dividend Yield %,Forward PE Ratio,Forward Rate of Return (Yacktman) %,Future 3-5Y EPS without NRI Growth Rate,Future 3-5Y Total Revenue Growth Rate,GFValue,Gross Margin %,Interest Coverage,N/A,Net Margin %,Not Manipulator,Operating Margin %,PB Ratio,PE Ratio,PE Ratio without NRI,PEG Ratio,PS Ratio,Piotroski F-Score,Price-to-DCF (Earnings Based),Price-to-DCF (FCF Based),Price-to-FFO,Price-to-Free-Cash-Flow,Price-to-Graham-Number,Price-to-Median-PS-Value,Price-to-Net-Cash,Price-to-Net-Current-Asset-Value,Price-to-Operating-Cash-Flow,Price-to-Owner-Earnings,Price-to-Peter-Lynch-Fair-Value,Price-to-Projected-FCF,Price-to-Tangible-Book,Quick Ratio,ROA %,ROC (Joel Greenblatt) %,ROCE %,ROE %,ROIC,ROIC %,Safe,Shareholder Yield %,Shiller PE Ratio,WACC,WACC vs ROIC,Years of Profitability over Past 10-Year,Market Capitalization,Industry,Sector
AGIO,62.05,64.78,6.9,36,,,,,,81.24,,93.98,69.46,12.82,11.57,8.75,46.96,12.84,2136.75,1346.67,28.47,,0.09,,,,,,,,,38.19,70.61,,0.88,,,,,,,109.74,0.0,89.95,,,,,,3.58,,,,89.26,,,,,,,,5.42,4.78,,,,,3.58,12.39,,,,,,,,0.51,,,,1,1454238439.0,Pharmaceuticals: Major,Health Technology
AGR,,47.49,,1.1,,,4.2,,1.7,53.68,5,7.92,50.63,0.61,0.02,0.01,35.41,0.58,32.22,112.77,67.74,5.35,0.66,,0.76,4.98,21.6,10.87,,22.24,11.06,3.19,3.24,4.63,0.44,,,4.98,15.53,,9.58,2.98,46.05,35.64,2.44,,10.8,,12.98,0.69,15.33,15.33,,1.66,,,,,,0.75,,,,15.78,,,4.22,0.83,0.5,2.08,3.8,3.26,4.55,,2.42,,,12,,,10,13401612433.0,Electric Utilities,Utilities
AGRO,,43.56,3.3,13.7,,38.8,25.1,37.8,20.3,27.33,3.49,,40.34,1.64,0.52,0.15,9.51,2.87,221.52,57.52,29.18,1.64,0.87,,0.18,3.49,4.57,2.77,10.57,,,,1.54,21.88,0.43,14.6,19.37,3.49,,28.11,,,11.17,31.48,1.86,,19.18,,16.48,0.72,4.04,5.25,0.18,0.78,,0.14,0.14,,5.36,0.41,0.71,,,2.29,2.97,0.26,0.48,0.74,1.16,7.82,17.45,16.39,20.21,,5.97,,6.88,19.02,,,7,1261573727.0,Agricultural Commodities/Milling,Process Industries
AGTI,,54.92,,15.9,,,21.1,,3.7,41.6,,67.89,47.79,1.19,0.1,0.02,10.05,1.72,35.67,31.12,67.09,4.99,1.24,,,,41.76,10.75,30.18,28.58,9.18,2.04,2.14,2.39,0.39,7.1,6.1,,18.53,,,5.53,18.72,34.4,0.77,,,,5.52,1.45,,,,1.17,,,,,16.53,,,,,8.12,,,,,1.34,,11.51,2.7,,,2.23,,0.66,,,,2,1052106559.0000002,Other Consumer Services,Consumer Services
AGYS,29.69,66.86,,37.4,,,,9,14.8,74.96,,20.59,70.27,17.23,1.62,6.06,107.77,2.11,29.03,37.96,47.5,0.85,0.1,,,,122.97,100,70.3,,,10.17,11.86,0.81,0.68,16.87,1.35,,,,,23.05,82.2,60.75,,,36.3,,6.65,12.47,34.1,97.97,,12.17,,,,,74.55,8.3,3.93,95.37,39.33,61.5,94.94,,7.46,15.8,2.06,29.79,63.26,11,47.35,,36.52,,,,,,3,1743842454.0,Packaged Software,Technology Services
AHCO,,58.75,,40.6,,,,,5.8,79.52,,63.49,65.02,0.4,0.16,0.03,10.74,1.33,15.7,31.2,43.01,,1.6,,,,,,69.13,12.59,5.4,1.11,1.14,,0.33,1.64,3.72,,16.05,,73.76,,20.93,15.37,2.01,,,,8.13,0.98,,21.96,,0.45,,,,,27.02,,,,,3.71,,,0.82,,1.11,,,,,,5.62,,1.49,,,,3,1325672585.0,Finance/Rental/Leasing,Finance
AHH,,64.5,,0.3,20.8,2.7,,,13.8,73.04,6.7,,69.23,0.57,0.16,0.03,11.57,1.23,,96.61,72.06,8.41,2.72,,395,6.94,28.98,13.36,19.47,,,,3.44,3.45,0.22,17.69,16.33,7.12,68.06,21.59,118.42,,22.26,27.08,1.19,,2.46,,10.52,1.93,5785,,,1.08,,,,12.95,6.13,,0.62,,,6.13,,,0.43,2.62,1.23,0.71,79.68,3.95,2.91,,2.91,,,20.3,,,10,1013704413.0,Real Estate Investment Trusts,Finance
AI,,62.18,,,,,19.5,,,73.75,,10.8,65.83,12.35,7.33,232.6,30.58,8.84,,59.94,165.43,,,,,,,,,,35.4,6.4,9.52,,0.84,,,,,,,20.86,27.75,57.49,,,,,,4.33,,,,11.76,,,,,,,,6.47,5.11,,,,,4.33,8.84,,,,,,,,0.01,,,,,3138240623.0,Packaged Software,Technology Services
AIN,,65.41,1.2,6.9,9.5,5.3,0.2,,9.7,85.44,1.67,,73.75,4.21,0.59,0.29,89.81,3.99,79.03,36.55,76.14,1.68,0.45,,0.29,1.16,16.93,11.65,38.6,,,,2.56,5.91,0.54,6.63,2.82,1.17,,2.92,8.9,,110.36,36.33,8.31,,9.36,,14.1,2.9,25.23,25.58,13.46,2.32,,1.39,3.08,,35.55,2.07,1.01,,195.24,16.13,26.1,,1.79,3.76,3.2,6.32,22.63,11.61,12,,8.64,,1.06,29.25,,,10,2822970018.0,Textiles,Process Industries
AIR,14.84,61.61,0.2,7,,24.5,52.8,53,,69.41,,12.49,64.49,4.25,0.16,0.2,73.93,2.9,125.28,39.88,34.07,2.53,0.3,,,,27.95,21.13,82.82,,,1.06,1.31,3.58,0.58,1.58,1.34,,17.13,9.07,23.6,13.35,62.58,19.1,4.59,,2.73,,6.03,2.24,43.49,38.43,10.11,1.18,,,,,74.83,2.2,1.58,,6.77,40.68,,4.93,2.1,2.82,1.33,3.2,13.24,6.88,5.38,,7.38,,,57.76,,,10,2089174386.0,Aerospace & Defense,Electronic Technology
AIT,27.54,65.58,,20.1,3.1,50.1,42.6,4.5,10.6,80.9,0.87,8.74,71.64,7.47,0.97,0.77,201.27,3.77,59.18,31.5,56.72,1.1,0.36,,0.15,0.74,15.52,14.02,18.61,,,1.62,1.7,6.44,0.59,9.14,5.27,0.75,19.85,23.33,7.26,3.86,140.44,29.46,44.52,,8.37,,10.79,4.66,21.1,21.33,1.49,1.78,,1.18,1.09,,19.33,2.93,1.9,,13.36,18.28,19.52,0.85,2.14,9.05,2.7,13.63,46.37,21.64,24.47,,17.76,,1.71,42.11,,,10,6082217492.999999,Wholesale Distributors,Distribution Services
AIU,,52.48,,,,,,,,58.12,,,55.03,,1.05,1.17,0.49,1.05,,,,7.19,21.52,,,,1.33,1.33,1.43,,,,0.59,75.19,0.04,41.19,35.48,,,,,,0.0,47.56,3.56,,2141.78,,41.94,8.15,0.03,2.05,,0.76,,,,,1.6,0.84,,8.15,8.15,1.6,0.03,,0.08,8.15,1.05,899.45,54158.49,,,,4.12,,,,,,6,18188215749.0,Miscellaneous Commercial Services,Commercial Services
AIV,,70.82,1.9,,,,,,8.5,81.71,,3.07,76.02,0.33,0.93,0.09,8.81,1.66,,,10.05,,3.88,,,,,,,,,,12.49,,0.16,,,,,,,,8.79,59.9,0.25,,,,5.45,3.67,,,,6.47,,,,26.01,,,,,,18.82,,,,3.83,1.66,,,,,,0.5,,,,,,3,1085061596.0,Real Estate Investment Trusts,Finance
AKAM,,68.88,2.4,5.2,,4.3,5.9,10.8,8.2,89.92,,,79.82,2.87,2.07,0.37,96.3,3.25,,38.88,47.94,3.44,0.99,,,,23.6,13.09,22.15,24.46,11.17,4.33,4.48,4.24,0.47,20.22,5.36,,15.18,11.72,7.09,6.96,113.32,60.23,30.17,,16.12,,17.88,3.17,23.95,14.92,1.49,3.9,,0.78,1.12,,19.08,2.76,0.78,,,10.23,29.97,2,1.26,11.52,3.25,6.81,26.34,8.82,14.22,,7.86,,,31.46,,,10,15854040123.0,Data Processing Services,Technology Services
AKO.A,11.15,59.87,,3,22.5,14.1,16.4,,17.4,75.34,10.69,15.53,64.93,2.54,0.6,0.34,14.86,1.6,55.4,77.57,28.61,3.01,0.96,,0.57,5.43,7.73,7.73,19.07,6.56,4.93,0.9,1.02,12.94,0.36,6.01,7.98,5.43,,16.07,7.55,5.61,11.27,39.07,5.97,,7.67,,13.58,1.95,9.2,8.59,1.03,0.83,,0.72,0.97,,13.27,1.93,0.86,,,5.98,25.4,1.07,0.66,9.23,1.18,7.08,40.76,16.14,21.94,,11.8,,8.6,13.89,,,10,2047932315.106505,Beverages: Non-Alcoholic,Consumer Non-Durables
AKO.B,8.61,65.55,,3,22.5,14.1,16.4,,17.4,85.54,8.97,15.42,73.12,2.54,0.6,0.34,19.34,1.6,55.4,77.57,28.61,3.01,0.96,,0.77,4.56,9.46,9.46,19.07,6.56,4.93,0.9,1.24,10.57,0.36,6.01,6.13,4.56,,16.07,7.55,5.61,13.19,39.07,5.97,,7.67,,13.58,1.93,11.97,11.19,1.35,0.83,,0.94,1.26,,13.14,1.92,0.85,,,5.93,25.16,1.06,0.66,9.17,1.18,7.08,40.76,16.14,21.94,,11.8,,8.6,13.81,,,10,2047932315.106505,Beverages: Non-Alcoholic,Consumer Non-Durables
AKR,15.03,82.08,,0.9,35.4,10.9,60.2,10.8,7,97.02,2.52,0.76,89.75,0.62,0.19,0.03,19.42,1.19,,193.82,51.35,8.82,1.02,,7.13,3.7,57.27,18.35,30.42,,19.79,,10.69,1.75,0.41,35.13,6.1,3.7,80.97,3.91,,,15.81,67.46,0.59,,2.81,,16.04,1.14,242.75,192.28,,5.44,,,,12.5,15.32,3.2,0.65,,,15.32,,,0.78,1.2,1.19,0.23,203.46,1.64,0.58,,1.35,,,34.07,,,8,1525838695.0,Real Estate Investment Trusts,Finance
AL,5.35,57.86,0.8,6.5,9.9,9.3,1.9,,10.9,66.57,3.12,12.11,61.57,0.46,0.43,0.03,48.77,0.43,,240.44,,10.41,2.69,,0.18,1.7,30.9,12.96,,13.46,7.65,7.13,8.94,3.24,0.23,,,1.72,,,8.58,6.96,47.96,34.69,13.27,,21.89,,26.47,0.75,9.83,10.93,6.83,2.02,,0.95,,,,0.6,0.78,,,3.09,,,,0.75,0.43,1.98,2.9,2.73,8.49,,1.97,,,10.91,,,9,4415553871.0,Finance/Rental/Leasing,Finance
ALB,,40.36,,26.2,1.3,1.9,54.1,,40.7,43.21,2,,42.17,1.98,1,0.58,95.49,2.84,123.63,71.14,51.83,,0.31,,0.14,1.71,,,,,12.67,2.63,1.81,,0.61,,,1.71,52.2,15.29,,,361.15,,,,4.02,,,1.21,34.72,8.07,2.45,1.29,,,,,,0.74,0.42,,,16.01,,,2.07,1.51,1.91,1.82,,,3.38,,,,,13.56,,,10,21573029995.0,Chemicals: Specialty,Process Industries
ALC,6.9,52.95,,1.9,,24.6,36.9,26.2,9.9,51.22,0.29,13.28,52.16,3.7,0.5,0.22,89.96,2.51,197.25,69.24,69.82,3.54,0.24,,0.08,0.29,42.87,34.04,249.19,39.81,20.91,4.88,5.12,2.33,0.7,2.07,0.45,0.29,28.87,,14.74,7.36,82.77,55.69,6.1,,10.89,,11.93,2.14,42.64,31.9,3.39,4.68,,,,,226.4,4.61,,,,131.32,115.29,,2.39,14.92,1.49,3.57,16.61,4.25,5.09,,4.63,,0.08,,,,4,40940421157.00487,Medical Specialties,Health Technology
ALE,8.77,60.29,,3.5,3.1,5.9,8.5,,13.3,68.76,5.2,3.4,64.17,1.34,0.12,0.02,63.45,1.66,64.21,28.13,26.01,3.27,0.64,,0.67,4.34,18.72,9.86,18.68,,,,3.17,5.34,0.43,16.95,7.95,4.43,15.19,,,,64.34,28.57,2.2,,13.95,,10.47,1.3,15.25,15.49,38.73,2.13,,,,,12.53,0.97,0.91,,,6.6,13.26,,2.58,1.37,0.96,3.61,5.64,4.64,8.64,,2.4,,8.29,15.78,,,10,3246439738.0,Electric Utilities,Utilities
ALEX,,73.74,,,37.5,3,54.7,2.1,3,91.72,5,,81.98,0.72,0.1,0.03,17.72,0.3,,17.78,7.05,4.01,0.46,,1.16,5,22.02,14.94,30.86,,15.2,9.77,7.76,4.54,0.62,25.13,4.29,5.02,26.07,,,,17.98,50.75,3.03,,20.25,,35.71,1.28,29.05,23.25,0.8,5.87,,,,15.18,23.35,1.15,1.35,,,16.58,190.57,,1.3,1.29,0.3,2.58,145.65,4.96,4.38,,4.69,,6.26,37.7,,,6,1261496311.0,Real Estate Investment Trusts,Finance
ALG,,50.84,,13.2,19.2,20.9,32.5,,12.8,75.28,1.09,,59.89,5.13,0.57,0.38,175.45,4.29,108.89,31.04,80.36,1.3,0.34,,0.08,0.55,11.42,9.14,23.72,,,,1.33,8.76,0.63,5.62,4.56,0.58,,18.96,,,194.78,26.58,7.47,,7.92,,11.5,2.2,15.61,15.61,1.04,1.24,,0.81,1.91,,21.98,1.58,1.07,,5.97,16.06,20.04,0.98,1.43,3.58,2.49,9.28,25.94,16.01,15.11,,13.24,,2.75,25.35,,,10,2055962845.0,Trucks/Construction/Farm Machinery,Producer Manufacturing
ALGM,,63.63,,23.7,,70.5,43.2,,17.2,70.38,,6.86,67.77,11.07,1.8,0.77,31.72,4.85,127.05,39.64,41.69,0.99,0.24,,,,29.94,22.22,108.07,19.35,16.14,7.89,5.86,3.34,0.74,5.43,0.93,,79.44,,,,34.51,54.75,19.46,,14.55,,19.96,5.42,40.56,26.21,1.37,5.92,,,,,108.63,3.31,,,35.64,33.96,124.39,1.23,,9.41,3.48,11.23,39.11,16.84,14.26,,17.61,,,,,,6,6308022957.0,Semiconductors,Electronic Technology
ALGN,,41.89,1.6,5.6,,19.8,,7.4,17.4,37.14,,,41.59,6.22,0.44,7.11,240.43,1.23,93.25,35.54,84.83,0.16,0.03,,,,25.8,21.4,35.55,21.72,18.81,4.24,4.46,3.88,0.61,12.55,2.72,,25.35,16.34,13.99,9.07,338.25,70.06,,,11.8,,17.29,4.81,39.58,26.94,2.16,4.65,,0.86,1.63,,37.49,2.61,0.6,,216.6,29.93,88.83,1.99,1.79,5.69,1.09,7.55,48.5,16.7,12.62,,9.29,,,32.43,,,10,25416078366.0,Medical Specialties,Health Technology
ALGT,,50.83,,19.5,19.7,,25.8,,31,69.05,4.77,,56.49,1.07,0.61,0.35,50.55,0.76,6.37,10.95,8.47,5.56,1.78,,0.34,4.77,12.88,5.79,,,,0.9,0.97,7.76,0.27,,,4.77,13.3,,,9.04,118.47,18.02,1.74,,2.41,,7.35,0.7,16,9.47,,0.35,,,,,,0.54,0.22,,,2.42,,,0.84,0.7,0.74,1.25,5.6,5.14,4.56,,2.97,,,5.89,,,9,1561179126.0,Airlines,Transportation
ALHC,55.51,70.34,,72.1,,,,,24.1,87.67,,6.26,76.6,2.81,0.91,1.77,8.97,1.57,,42.99,21.92,,1.3,,,,,,,,1744.54,0.63,0.78,,0.21,,,,,,20.7,26.47,16.88,10.61,,,,,,13.01,,,,0.83,,,,,,,,,89.7,,,,,18.69,1.57,,,,,,,,,,,,,1145501450.0,Managed Health Care,Health Services
ALIT,,49.89,,79.1,,,,13,4.5,73.51,,,58.05,0.64,0.11,0.09,7.35,1.57,,67.19,70.3,23.89,0.65,,,,,53.35,24.95,15.6,10.25,1.88,2.09,,0.42,8.38,6.61,,9.74,,12.99,3.94,8.69,33.94,0.16,,,,0.64,0.89,,10.81,,1.18,,,,,14.14,,,,,8.95,,,,,1.57,,,,,,0.19,,2.66,,,,1,4223181650.000001,Information Technology Services,Technology Services
ALK,,39.68,,10.7,,,,2.3,41,47.46,,14.67,40.6,1.35,0.47,0.6,38.45,0.65,4.72,8.82,12.55,4.16,0.96,,,,14.39,6.98,,7.39,4.27,0.59,0.61,6.95,0.27,,,,8.43,1.59,18.29,5.88,56.76,18.14,8.11,,2.34,,7.91,1.22,20.56,9.13,,0.46,,,,,,1,0.42,,,4.46,,,1,2.49,0.63,1.66,4.83,4.52,6.18,,3.95,,2.32,10.53,,,9,5021548560.999999,Airlines,Transportation
ALKS,,41.03,,2.4,,,,101.1,14.4,35.74,,,38.23,4.11,1.62,2.01,23.38,3.2,273.94,101.22,62.88,0.61,0.3,,,,6.69,5.98,9.17,9.2,8.54,2.52,2.09,14.95,0.59,22.84,9.97,,10.24,,4.02,,32.15,85.31,21.29,,25.17,,29.25,3.15,9.24,12.3,,2.33,,,,,10.13,1.36,0.54,,6.6,9,14.53,,2.35,3.38,2.77,20.4,107.56,32.98,35.61,,61.8,,0.45,,,,1,4930138503.0,Pharmaceuticals: Major,Health Technology
ALKT,53.86,73.94,,,,6.2,,19.5,27.8,84.42,,4.26,79.51,23.11,2.35,4.52,31.65,3.92,,13.97,34.74,,0.06,,,,,,,,,,10.43,,0.81,,,,,,,,24.03,55.53,,,,,,9.56,,,,10.72,,,,,,,,243.46,43.36,,,,,21.98,3.92,,,,,,,,1.12,,,,,1635813314.0,Packaged Software,Technology Services
ALLE,,62.63,1.4,18.3,12,20.2,9.9,7,12.2,82.47,3.13,,70.8,4.21,0.38,0.2,122.72,1.31,82.72,46.36,43.71,2.44,1.49,,0.29,1.49,17.31,14.96,25.06,15.27,14.05,3.32,3.42,5.78,0.32,13.63,4.6,1.54,17.45,13.94,10.76,3.53,131.7,43.68,7.76,,14.93,,19.8,7.94,20.02,19.22,2.4,3,,0.72,1.08,,21.96,,0.94,,,18.59,19.28,1.9,1.72,,0.87,12.83,112.3,21.04,44.45,,18.98,,2.93,28.02,,,10,9276591909.999998,Building Products,Producer Manufacturing
ALNY,,82.13,,,,34.2,28.3,,50.6,66.4,,,79.68,3.3,2.52,1.82,256.07,3.17,116.08,74.81,51.55,,,,,,,,249.51,,,17.04,15.92,,,6.38,0.39,,,,,19.6,354.48,83.95,,,,,,,,,,16.33,,,,,285.58,,0.19,,,185.49,,,,,3.07,,,,,,,,,,,,,23123870652.000004,Pharmaceuticals: Major,Health Technology
ALRM,13.74,64.68,,13.5,,4.1,,11.7,10,78.55,,,72.01,4.53,4.13,1.42,66.95,5.51,119.25,56.26,50.43,3.33,0.72,,,,26.92,19.45,17.65,,,3.33,3.44,3.71,0.49,19.49,5.19,,31.16,15.8,16.58,4.93,69.19,63.64,22.86,,10.08,,8.57,4.6,39.38,39.38,2.03,4.07,,1.38,0.67,,21.03,3.43,,,14.04,19.36,32.63,2.88,2.48,6.72,5.03,6.37,61.8,9.19,13.45,,9.75,,0.94,515,,,10,2969415293.0,Packaged Software,Technology Services
ALSN,25.18,67.18,7.9,27.7,10.6,26.2,41.4,22.8,22.3,83.3,1.92,27.18,73.67,2.35,1.06,0.23,80.07,2.51,62.69,52.25,44.87,2.25,1.79,,0.13,1.2,9.35,8.05,13.24,9.12,7.8,2.78,2.8,10.7,0.27,21.15,9.31,1.25,10.79,15.57,12.97,4.9,60.08,47.84,8.88,,21.8,,29.94,5.22,10.69,10.69,1.44,2.32,,0.34,0.68,,11.03,,1.02,,,9.45,11.94,1.23,0.81,,1.95,13.57,98.13,20.78,57.9,,18.36,,5.71,18.28,,,10,5308520497.000001,Auto Parts: OEM,Producer Manufacturing
ALTR,28.86,52.74,,19.3,,12,5.2,58.3,5.8,39.93,,14.7,48.07,8.89,1.88,1.65,97.0,2.46,,19.09,81.28,4.59,0.44,,,,232.72,109.79,62.19,,57.32,12.34,13.08,0.43,0.55,21.03,1.62,,76.78,,,9.12,71.26,80.64,2.59,,1.55,,2.58,10.55,808.08,330.96,,13.05,,,,,63.46,22.56,,,70.8,58.38,154.18,,7.56,34.64,2.46,0.74,49.64,3.53,1.44,,0.57,,,,,,3,5314548089.0,Packaged Software,Technology Services
ALV,18.08,43.86,1.8,3.9,62.5,14.8,37.5,,13,56.09,3.16,4.93,48.18,2.9,0.16,0.25,108.9,1.1,41.26,77.25,74.85,2,0.95,,0.3,2.51,13.55,9.08,18.12,9.31,6.9,0.96,0.99,7.38,0.29,5.48,6.66,2.53,11.62,8.37,19.24,5.41,112.93,17.8,7.57,,5.1,,7.14,3.65,16.99,12.22,10.18,0.86,,,,,15.87,2.14,1.03,,,8.01,11.27,2.26,2.13,8.46,0.82,6.62,33.3,17.69,21.38,,12.1,,6.55,19.17,,,10,8286669090.0,Auto Parts: OEM,Producer Manufacturing
ALVO,45.45,34.98,,0.6,,,,,13.8,43.46,,14.13,35.64,,0.26,0.06,12.1,1.18,207.73,132.43,97.93,,,,,,,,,,,,41.84,,,,,,,,,,0.0,,,,,,,,,,,27.14,,,,,,,,,,,,,,,0.81,,,,,,,,,,,,,2442651982.0,Biotechnology,Health Technology
ALX,17.83,61.58,,5.4,,24.4,7.4,11.7,4.1,69.99,7.9,,64.64,1.88,11.18,0.48,227.83,14.2,,,200.14,5.3,4.75,,1.43,7.9,10.11,8.31,16.29,,,,7.34,9.89,0.17,45.07,9.04,7.9,,18.08,,,267.61,,1.45,,45.97,,38.79,5.06,10.89,18.05,3.34,5.01,,,,13,11.11,2.01,0.64,,,11.11,,2.01,1.03,5.06,14.2,7.65,163.51,12.52,44.47,,10.73,,7.88,13.22,,,10,1006953368.0,Real Estate Investment Trusts,Finance
AM,22.57,48.07,,,,83.5,3,2,4.3,35.88,9.07,17.37,43.87,1.84,0.24,0.01,14.6,1.25,,19.98,30.76,3.35,1.48,,1.13,6.2,13.95,10.87,16.54,11.17,9.61,9.47,9.09,7.17,0.37,55,8.86,6.2,15.96,,14.82,2.37,12.32,63.09,2.95,,34.38,,56.2,3.26,18.48,18.25,,6.2,,,,,11.34,2.45,,,,8.78,14.39,,1.3,7.37,1.25,6.76,19.56,13.06,18.05,,8.39,,6.2,,,,7,5631422941.0,Oil & Gas Pipelines,Industrial Services
AMAT,66.06,58.73,3,19.3,10.5,24.6,24.5,34.9,19,53.7,0.97,56.71,56.96,13.02,1.1,1.26,245.58,2.8,150.24,37.82,69.94,0.67,0.33,,0.16,0.55,23.5,22.31,29.39,22.47,21.34,6.67,7.55,4.26,0.57,25.68,3.35,0.65,25.95,22.28,11.48,7.76,147.87,47.18,32.42,,27.57,,28.87,11.17,28.22,29.8,1.47,7.79,,0.95,0.97,,30.28,4.36,2.14,,36.87,26.29,29.12,1.19,2.51,14.33,1.97,23.76,109.13,36.59,44.98,,32.56,,1.8,50.42,,,10,115650808151.0,Industrial Machinery,Producer Manufacturing
AMBP,0.81,57.64,0.3,27.8,,,,53.9,12.1,85.22,10.85,2.2,68.03,1.03,0.11,0.04,3.69,0.95,42.68,90.87,34.7,7.6,169.87,,,10.85,69.66,11.52,27.04,26.76,9.04,1.19,1.23,1.44,,4.54,9.93,10.85,21.07,,,3.22,5.02,10.04,0.46,,,,1.6,92.25,,,,0.45,,,,,10.04,,,,,4.13,,,,,0.61,,3.31,2.03,,,1.33,,0.19,,,,2,1960091667.0,Containers/Packaging,Process Industries
AMC,,57.45,,50,,,73.1,63.7,,63.34,,9.43,59.89,,0.42,0.07,5.33,0.61,8.65,61.54,4.94,20.29,,,,,110.23,22.39,,293.39,29.68,2.23,2.06,0.91,,,,,,32.82,51.09,4.87,37.01,66.71,0.09,,,,0.8,,,,,0.22,,,,,,,0.27,,,,,,,,0.61,,1.73,1.25,,,0.44,,54.27,,,,4,1658263514.0,Movies/Entertainment,Consumer Services
AMCR,0.3,51.34,2.5,,1.6,11.1,18.3,,8.6,60.48,5.07,2.15,54.19,1.89,0.12,0.06,9.84,1.29,72.37,78.73,50.51,4.32,1.94,,0.88,5.07,18.4,12.12,26.65,13.15,9.89,1.48,1.56,5.43,0.24,5.86,5.68,5.1,13.88,18.05,,,11.65,19.45,3.9,,4.74,,9.32,3.6,21.92,17.39,3.05,1.04,,,,,18.02,,,,,11.04,18.92,1.3,1.6,,0.75,3.87,23.73,9.2,16.26,,7.48,,5.92,12.15,,,10,13543418485.0,Containers/Packaging,Process Industries
AMD,37.68,63.89,,92.9,,22.5,8.2,2.3,19.9,65.34,,8.92,66.58,15.64,0.93,2.01,179.83,2.64,133.8,66.24,76.27,0.72,0.05,,,,368.19,70.1,247.87,93.71,58.21,11.39,12.74,0.27,0.83,5.14,0.4,,52.64,20.67,41.67,21,118.46,46.76,5.49,,4.9,,2.55,5.18,264.44,112.39,2.42,12.86,,,,,250.41,11.4,2.91,,54,172.45,,4.5,4.48,25.99,1.92,1.65,12.56,1.3,2.02,,1.65,,0.45,345.81,,,6,163974485587.0,Semiconductors,Electronic Technology
AME,6.02,59.5,,13.6,11.6,12.4,19.2,9.8,13.2,82.35,1.18,2.19,67.61,5.81,0.15,0.13,172.11,1.11,93.84,42.68,51.72,1.43,0.33,,0.17,0.63,24.52,20.31,25.88,22.44,18.47,5.76,6.21,4.08,0.6,23.98,4.05,0.66,25.32,12.84,9.03,7.62,167.8,35.65,17.82,,19.57,,25.52,4.44,30.25,28.4,2.9,5.91,,1.65,1.55,,24.67,,1.47,,,22.64,24.38,2.9,1.92,,0.66,9.63,91.21,14.55,15.74,,11.45,,,40.21,,,10,34982878734.0,Electrical Products,Producer Manufacturing
AMEH,17.99,73.14,,18.8,,49.2,,,44,87.35,,7.69,79.25,3.63,0.95,0.78,47.59,1.52,,7.64,40.41,3.25,0.66,,,,19.51,16.8,42.73,,,,1.54,5.13,0.53,3.61,2.42,,,,,,51.26,16.58,4.52,,4.29,,6.36,3.46,36.05,37.41,4.62,1.53,,,,,42.62,5.51,1.28,,,33.63,98.76,,2.57,18.3,1.52,5.94,107.97,13.92,10.45,,8.42,,,153.52,,,5,1531027429.0,Services to the Health Industry,Health Services
AMG,,68.92,9,19.6,,22.9,13.4,,3.9,87.25,,0.39,76.42,2.61,1.8,0.45,168.35,2.63,,306.91,79.39,1.96,0.7,,,0.02,5.42,5.19,8,10.31,9.44,3.25,3.28,18.45,0.4,41.04,15.61,0.02,7.73,33.36,10.06,2.18,145.15,54.63,5.73,,33.73,,34.62,1.52,9.34,8.11,0.35,3.43,,,,,8.35,,1.04,,,8.23,10.79,0.32,0.53,,2.63,7.66,1871.25,14.78,19.84,,7.94,,11.22,13.65,,,10,4716965966.0,Investment Managers,Finance
AMGN,31.3,72.68,2.5,,10,7.7,14.9,,6.7,87.07,4.29,,79.07,1.48,0.49,0.15,330.15,1.42,244.46,52.25,78.5,5.3,12.75,,0.68,2.65,30.9,19.2,32.65,15.74,12.19,7.06,7.85,3.24,0.05,24.03,4.01,2.72,17.11,9.88,4.62,6.66,302.84,66.37,2.21,,12.74,,23.59,35.23,47.16,25.96,4.72,6.01,,1.62,2.07,,24.99,,1.09,,,21.88,31.73,4.73,1.74,,0.98,4.09,114.24,10.05,60.62,,11.05,,,27.74,,,10,139459437367.0,Biotechnology,Health Technology
