Ticker,12-1 Month Momentum %,14-Day RSI,3-1 Month Momentum %,3-Year Average Share Buyback Ratio,3-Year Book Growth Rate,3-Year Dividend Growth Rate,3-Year EBITDA Growth Rate,3-Year EPS without NRI Growth Rate,3-Year FCF Growth Rate,3-Year ROIIC %,3-Year Revenue Growth Rate,5-Day RSI,5-Year Yield-on-Cost %,6-1 Month Momentum %,9-Day RSI,Altman Z-Score,Beneish M-Score,Cash Ratio,Cash-To-Debt,ClosePrice,Current Ratio,Days Inventory,Days Payable,Days Sales Outstanding,Debt-to-EBITDA,Debt-to-Equity,Distress,Dividend Payout Ratio,Dividend Yield %,EV-to-EBIT,EV-to-EBITDA,EV-to-FCF,EV-to-Forward-EBIT,EV-to-Forward-EBITDA,EV-to-Forward-Revenue,EV-to-Revenue,Earnings Yield (Greenblatt) %,Equity-to-Asset,FCF Margin %,FCF Yield %,Forward Dividend Yield %,Forward PE Ratio,Forward Rate of Return (Yacktman) %,Future 3-5Y EPS without NRI Growth Rate Estimate,Future 3-5Y Total Revenue Growth Rate Estimate,GFValue,Gross Margin %,Interest Coverage,Manipulator,N/A,Net Margin %,Not Manipulator,Operating Margin %,PB Ratio,PE Ratio,PE Ratio without NRI,PEG Ratio,PS Ratio,Piotroski F-Score,Price-to-DCF (Earnings Based),Price-to-DCF (FCF Based),Price-to-FFO,Price-to-Free-Cash-Flow,Price-to-GF-Value,Price-to-Graham-Number,Price-to-Median-PS-Value,Price-to-Net-Cash,Price-to-Net-Current-Asset-Value,Price-to-Operating-Cash-Flow,Price-to-Owner-Earnings,Price-to-Peter-Lynch-Fair-Value,Price-to-Projected-FCF,Price-to-Tangible-Book,Quick Ratio,ROA %,ROC (Joel Greenblatt) %,ROCE %,ROE %,ROIC,ROIC %,Safe,Shareholder Yield %,Shiller PE Ratio,WACC,WACC vs ROIC,Years of Profitability over Past 10-Year,Market Capitalization,Industry,Sector
AG,3.76,40.23,4.11,,9.1,,,,,,8,31.05,0.3,4.97,37.29,1.74,,1.86,0.94,5.87,3.03,51.44,36.36,8.18,2.7,0.17,,,0.3,,21.92,,,,3.31,3.59,,0.7,,,0.32,22.32,18.71,,5.53,5.95,11.66,,,,,,,1.36,,,,3.45,,,,,,0.99,,0.88,,,20.29,,,4.85,1.36,2.45,,,,,,,,,,,,2,1664184423.375635,Precious Metals,Non-Energy Minerals
AGCO,,48.47,1.07,0.2,16.3,20.1,25.7,40.5,,36.02,16.7,42.42,2.24,,46.37,2.3,,0.15,0.15,96.86,1.53,139.21,45.05,44.73,6.86,1,,0.12,1.2,37.5,17.7,30.4,15.54,9.43,0.98,0.85,2.67,0.31,2.8,4.9,1.2,15.29,24.98,,,112.91,25.39,8.9,,,1.35,,8.69,1.73,42.63,10.35,0.41,0.57,,,,,20.35,0.86,1.67,0.92,,,9.07,1319.86,0.56,0.88,5.98,0.72,1.34,7.33,3.4,3.87,,9.37,,,14.98,,,10,9201222919.0,Trucks/Construction/Farm Machinery,Producer Manufacturing
AGI,28.59,48.27,,,2,17.3,10.3,15.9,23.9,17.21,12.4,41.56,2.5,14.64,47.26,3.19,,0.84,1.06,19.07,1.62,129.34,94.63,11.19,0.48,0.09,,0.17,0.52,20.34,13.48,40.98,,,4.87,6.86,4.92,0.66,16.68,2.43,0.52,15.63,17.09,36.98,22.73,16.65,41.55,68.69,,,19.9,,34.16,2.41,33.43,33.97,1.95,6.63,,,,,39.49,1.15,1.9,1.7,,,13.7,24.45,2.09,2.43,2.41,0.97,5.71,11.3,10.29,7.97,,6.79,,,,,,5,4919131767.945206,Precious Metals,Non-Energy Minerals
AGIO,131.41,35.66,17.71,6.9,36,,,,,39.42,,32.96,,26.27,32.39,10.8,,8.41,16.52,41.96,8.99,2295.73,1283.6,31.8,,0.04,,,,,,,,,14.8,45.35,,0.91,,,,,,,96.02,0.0,89.38,,,,2051.38,,,1.5,3.76,,,73.99,,,,,,,,,2.85,2.63,,3.94,,,1.5,8.77,62.91,,,71.3,,,,0.58,,,,1,1454238439.0,Pharmaceuticals: Major,Health Technology
AGL,,43.93,,,,,,,,,49.4,35.83,,,42.97,1.79,,0.28,8.95,2.0,1.29,,85,86.97,,0.08,,,,,,,,,0.09,0.1,,0.28,,,,,,22.91,20.75,44.82,,,,,,,,1.57,,,,0.16,,,,,,0.04,,,,2.78,,,,,1.81,1.29,,,,,,,,0.39,,,,,7602789688.0,Medical/Nursing Services,Health Services
AGR,9.46,44.4,0.56,,1.1,,,4.2,,1.45,1.7,48.18,4.95,1.87,44.04,0.59,,0.02,0.01,35.63,0.51,33.36,118.37,61.82,5.25,0.76,,0.6,4.93,18.59,10.06,,20.01,10.59,3.19,3.28,5.38,0.42,,,4.93,14.69,,9.84,1.54,40.45,37.25,2.69,,,12.89,,15.07,0.7,12.26,12.26,,1.59,,,,,,0.88,0.68,,,,12.55,,,14.14,0.84,0.44,2.51,4.55,3.94,5.69,,2.75,,,11.78,,,10,13401612433.0,Electric Utilities,Utilities
AGRO,,33.05,1.61,3.3,13.7,,38.8,25.1,37.8,22.45,20.3,20.08,3.32,24.53,28.43,1.44,,0.48,0.18,10.11,2.4,200.36,48.85,31,2.43,0.87,,0.26,3.32,9.93,4.08,25.33,7.9,4.2,1.3,1.46,10.07,0.43,5.71,7.75,3.32,7.4,29.91,,,12.31,26.99,2.67,,,11.17,,11.42,0.74,6.87,8,0.27,0.78,,0.21,0.34,,13.19,0.82,0.51,0.71,,,3.12,11.44,0.42,0.39,0.76,1.09,4.88,8.12,7.45,11.88,,6.32,,26.76,19.85,,,7,1261573727.0,Agricultural Commodities/Milling,Process Industries
AGTI,,55.04,,,15.9,,,21.1,,3.06,3.7,41.6,,67.89,47.79,1.19,,0.1,0.02,10.05,1.72,35.67,31.12,67.09,4.99,1.24,,,,41.76,10.75,30.18,28.58,9.18,2.04,2.14,2.39,0.39,7.1,6.1,,18.53,,,5.53,18.72,34.4,0.77,,,,,5.52,1.45,,,,1.17,,,,,16.53,0.54,,,,,8.12,,,,,1.34,,11.51,2.7,,,2.23,,0.66,,,,2,1052106559.0000002,Other Consumer Services,Consumer Services
AGYS,44.88,67.52,17.11,,37.4,,,,9,70.87,14.8,75.01,,28.75,69.92,14.14,,0.57,0.74,141.74,1.13,23.41,39.28,47.45,2.24,0.29,,,,140.78,118.36,83.63,,,11.41,15.36,0.71,0.59,18.37,1.2,,79.87,,,22.17,88.46,62.53,46.95,,,37.54,,8.45,14.94,39.66,106.27,,15.23,,,,,82.67,1.6,20.39,4.24,,,76.71,125.65,,9.05,84.89,1.07,27.31,75.13,10.49,42.17,,31.83,,,,,,3,1743842454.0,Packaged Software,Technology Services
AHCO,24.55,52.92,,,40.6,,,,,6.17,5.8,66.67,,,57.66,0.79,,0.18,0.05,10.04,1.24,15.91,31.74,45.35,7.48,1.44,,,,,11.76,14.93,10.33,4.79,1.03,1.03,,0.34,7.03,17.04,,11.81,,69.69,3.14,13.56,16.21,2.02,,,,,8.07,0.89,,19.27,,0.41,,,,,5.92,0.74,,,,,2.47,,,0.66,,1,,,,,,6.53,,4.49,,,,3,1325672585.0,Finance/Rental/Leasing,Finance
AHH,,43.12,,,0.3,20.8,2.7,,,2.45,13.8,36.53,7.14,,40.72,0.64,,0.25,0.03,10.83,1.8,,104.46,74.75,8.49,2.19,,,7.37,35.17,14.35,23.11,,,,3.24,2.84,0.26,14.04,12.24,7.46,83.31,19.86,92.1,,18.39,26.72,1.06,,,,,10.74,1.76,,,,0.98,,,,10.46,6.97,0.59,,0.55,,,6.97,,,0.38,2.2,1.8,,60.78,3.07,,,3.51,,,19.81,,,10,1013704413.0,Real Estate Investment Trusts,Finance
AI,,71.83,11.4,,,,,19.5,,,,74.41,,,72.42,16.5,,5.99,172.5,42.86,7.52,,57.05,157.31,,0.01,,,,,,,,21.69,12.33,13.9,,0.82,,,,,,71.25,21.73,28.0,59.71,,,,,,,6.44,,,,15.37,,,,,,1.53,,,10.16,7.56,,,,,6.44,7.52,,,,,,,,,,,,,3138240623.0,Packaged Software,Technology Services
AIN,,46.32,,1.2,6.9,9.5,5.3,0.2,,,9.7,28.66,1.82,,40.79,4.27,,0.58,0.35,80.11,3.68,73.25,34.97,76.9,1.47,0.37,,0.3,1.28,17.7,11.3,23.8,,,,2.19,5.65,0.57,9.22,4.59,1.33,20.85,3.68,9.4,6.41,108.04,34.03,8.18,,,7.92,,12.22,2.56,25.41,23.33,12.28,2.01,,1.25,1.86,,21.82,0.74,1.82,0.84,,59.34,11.9,18.01,,1.42,3.3,2.94,5.62,18.43,10.09,10.45,,8.3,,3.93,25.87,,,10,2822970018.0,Textiles,Process Industries
AIR,,39.12,,,6.6,,10.4,24.9,,4.01,11.9,25.2,,,32.9,2.83,,0.11,0.05,62.8,3.06,126.29,42.84,35.24,5.47,0.88,,,,22.5,17.05,217.46,,,1.22,1.36,4.44,0.44,0.63,0.66,,17.21,14.47,16.11,8.77,70.03,18.85,2.57,,,2.67,,5.94,1.9,35.12,22.6,3.48,0.93,,,,,147.6,0.9,2.29,1.2,,,51.67,194.85,1.6,1.93,5.38,1.45,2.82,16.74,7.85,5.55,,5.69,,,50.32,,,10,2089174386.0,Aerospace & Defense,Electronic Technology
AIT,54.29,37.09,24.95,0.1,22,3.5,29.5,27.9,15.4,41.98,11.5,7.64,0.67,44.08,23.64,8.39,,1.13,0.9,254.29,3.78,58.41,30.55,56.68,1.06,0.34,,0.15,0.57,19.57,17.74,24.6,,,2.22,2.23,5.11,0.58,9.08,4.09,0.57,26.43,22.74,6.64,4.51,149.93,29.82,25.4,,,8.57,,10.89,5.68,26.41,26.82,1.15,2.26,,1.17,1.32,,24.9,1.7,3.6,2.3,,17.51,23.4,24.95,1.05,2.46,11.24,2.74,13.39,47.66,21.35,23.26,,17.53,,1.72,50.36,,,10,6082217492.999999,Wholesale Distributors,Distribution Services
AIV,15.07,43.22,,1.9,,,,,,2.59,8.5,32.81,,7.61,39.26,0.14,,0.66,0.06,8.59,1.5,,,12.23,,5.97,,,,,,,,,,12.3,,0.11,,,,,,,,9.3,57.74,0.04,,,,,1.28,5.15,,,,5.92,,,,32.89,,0.92,,,,,22.35,,,,5.47,1.5,,,,,,0.13,,,,,,3,1085061596.0,Real Estate Investment Trusts,Finance
AJG,32.21,37.13,,,15.9,6.9,5.9,22.9,,1.33,8.5,27.53,1.12,12.8,31.76,1.42,,0.06,0.24,282.91,1.06,,,128.71,3.34,0.7,,0.23,0.84,44.49,30.33,32.6,25.03,21.65,6.23,6.92,2.25,0.21,21.23,3.35,0.84,24.71,13.57,13.65,13.81,258.09,41.86,5.96,,,10.4,,18.93,5.15,54.48,28.51,2.26,5.64,,1.16,1.2,,26.58,1.1,,2.32,,,25.07,32.43,2.59,2.33,,1.06,2.05,95.74,8.42,10.41,,3.07,,,64.56,,,10,49596549950.00001,Insurance Brokers/Services,Finance
AKAM,,51.45,,2.4,5.2,,4.3,5.9,10.8,,8.2,40.44,,,50.98,2.69,,0.86,0.37,97.36,1.33,,29.99,46.49,3.63,0.97,,,,26.93,13.72,19.34,21.22,10.67,4.1,4.43,3.71,0.47,22.9,6.21,,14.37,10.47,6.76,6.49,109.23,59.66,24.31,,,13.27,,16.69,3.06,28.79,14.97,1.5,3.81,,0.79,0.97,,16.63,0.89,3.04,0.79,,,9.65,27.29,2.53,1.25,13.92,1.33,5.29,22.04,7.53,11.39,,6.52,,,31.39,,,10,15854040123.0,Data Processing Services,Technology Services
AKO.A,11.89,71.72,,,3,13.1,14.1,16.4,,21.6,17.4,94.65,9.53,,83.67,2.59,,0.42,0.26,14.25,1.31,54.97,80.19,28.27,2.99,1.11,,0.62,5.73,9.35,9.35,24.94,6.56,4.93,0.9,1.2,10.7,0.32,4.81,5.24,5.73,8.14,16.08,7.86,6.42,12.76,38.94,6.25,,,7.02,,13.03,2.27,10.24,9.34,1.13,0.8,,0.65,1.03,,16.33,1.12,2.45,0.87,,,5.79,38.94,1.05,0.75,14.29,0.91,6.59,37.58,15.31,19.94,,11.06,,5.49,,,,10,2047932315.106505,Beverages: Non-Alcoholic,Consumer Non-Durables
AKO.B,12.46,55.55,,,3,13.1,14.1,16.4,,21.6,17.4,55.69,7.9,,56.95,2.59,,0.42,0.26,18.58,1.31,54.97,80.19,28.27,2.99,1.11,,0.68,4.77,9.18,9.18,24.94,6.56,4.93,0.9,1.2,10.89,0.32,4.81,5.24,4.77,10.97,16.08,7.86,6.42,16.86,38.94,6.25,,,7.02,,13.03,2.27,10.24,9.34,1.13,0.8,,0.84,1.35,,16.33,1.1,2.43,0.86,,,5.79,38.94,1.04,0.75,14.2,0.91,6.59,37.58,15.31,19.94,,11.06,,5.49,,,,10,2047932315.106505,Beverages: Non-Alcoholic,Consumer Non-Durables
AKR,45.22,50.74,8.13,,0.9,35.4,10.9,60.2,10.8,58.29,7,41.74,1.95,41.54,46.71,1.05,,0.34,0.04,25.16,1.94,,201.27,54.16,7.1,0.85,,5.14,2.87,50.05,20,32.28,,23.92,,13.14,2,0.45,40.69,4.7,2.99,64.85,2.9,,7.63,15.51,68.16,0.63,,,3.35,,17.15,1.5,282.78,179.23,,7.39,,,,16.75,18.18,1.62,3.5,0.94,,,18.18,,,1,1.57,1.94,0.28,312.07,2.3,0.67,,1.57,,,51.94,,,8,1525838695.0,Real Estate Investment Trusts,Finance
AKRO,22.61,50.01,5.44,,8.8,,,,,,,58.59,,22.61,51.24,,,16.57,,,17.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.76,,,,,,,,,,,,,3.34,3.19,,,,,2.76,17.25,,,,,,,,,,,,,2904657802.0,Pharmaceuticals: Major,Health Technology
AL,18.77,49.06,9.71,0.8,6.5,9.9,9.3,1.9,,0.82,10.9,29.87,3.14,6.95,41.75,0.44,,0.38,0.02,49.08,0.39,,223.48,,10.98,2.63,,0.19,1.71,35.3,13.74,,13.46,7.65,7.13,9.21,2.83,0.24,,,1.77,11.01,,,7.06,45.86,31.81,11.89,,,19.58,,23.64,0.72,11.33,11.33,7.08,2.03,,0.97,,,,1.07,0.59,0.81,,,3.25,,,,0.72,0.39,1.74,2.57,2.42,7.37,,1.72,,,11.01,,,9,4415553871.0,Finance/Rental/Leasing,Finance
ALB,,41.5,15.26,,26.2,1.3,1.9,54.1,,,40.7,25.14,1.9,2.88,35.43,1.52,,0.87,0.47,97.55,2.44,109.56,67.43,53.91,,0.35,,2.71,1.62,,,,,14.4,2.67,2.44,,0.59,,,1.63,98.65,15.32,,,145.69,,,,,,,,1.46,,167.86,50.87,1.8,,,,,,0.67,3.7,0.56,,,19.39,,,2.69,1.91,1.58,,,,,,,,,17.13,,,10,21573029995.0,Chemicals: Specialty,Process Industries
ALC,12.43,40.76,,,1.9,,24.6,36.9,26.2,93.46,9.9,48.45,0.32,,43.32,3.47,,0.59,0.29,85.54,2.56,197.22,70.65,69.68,2.76,0.24,,0.09,0.32,36.76,24.69,75.05,33.45,18.72,4.37,4.77,2.72,0.71,6.23,1.45,0.32,25.27,13.35,13.42,7,83.37,55.5,6.43,,,11.86,,12.57,2,37.08,28.67,3.05,4.41,,,,,69.29,1.03,4.2,,,,48.37,51.64,2.34,15.11,12.85,1.56,3.87,17.85,4.6,5.51,,6.52,,0.9,,,,4,40940421157.00487,Medical Specialties,Health Technology
ALE,6.73,50.91,1.05,,3.5,3.1,5.9,8.5,,,13.3,48.43,5.23,2.01,49.45,1.25,,0.3,0.06,64.68,1.45,60.51,34.27,29.73,3.68,0.64,,0.92,4.36,25.06,11.11,47.18,,,,3.47,3.99,0.42,7.35,3.08,4.36,16.22,,,,58.09,31.57,2.05,,,11.5,,10.53,1.32,20.73,21.29,53.23,2.38,,,,,32.55,1.11,1.15,1,,,8.64,22.64,,2.43,1.4,0.95,2.71,4.2,3.43,6.4,,2.27,,5.9,16.13,,,10,3246439738.0,Electric Utilities,Utilities
ALEX,5.52,36.42,,,,37.5,3,54.7,2.1,,3,16.87,4.72,17.33,28.73,0.74,,0.07,0.04,18.65,0.2,,16.86,6.4,4.19,0.47,,1.08,4.72,21.35,16.19,32.11,,15.2,8.89,8.03,4.68,0.61,25.02,4.17,4.77,30.57,,,,16.74,49.66,3.52,,,19.63,,39.57,1.36,30.23,22.72,0.79,6.01,,,,16.23,23.99,1.11,1.19,1.16,,,14.06,26.59,,1.04,1.42,0.2,2.67,130.44,5.77,4.42,,5.36,,7.1,40.75,,,6,1261496311.0,Real Estate Investment Trusts,Finance
ALG,,54.8,8.61,,13.2,19.2,20.9,32.5,,36.25,12.8,55.73,1.05,9.4,53.33,6.01,,0.66,0.63,196.51,4.15,112.12,30.49,82.56,0.97,0.22,,0.1,0.53,13.71,10.61,15.83,,,,1.48,7.29,0.69,9.34,6.54,0.53,18.11,20.09,,,176.9,25.87,7.4,,,7.19,,10.55,2.32,19.8,19.8,1.32,1.42,,1.05,1.32,,15.25,1.11,1.78,1.18,,5.67,12.8,15.12,1.2,1.28,3.61,2.39,8.1,23.06,14.2,12.5,,11.5,,3.5,27.26,,,10,2055962845.0,Trucks/Construction/Farm Machinery,Producer Manufacturing
ALGM,,54.75,,,23.7,,71.3,43.2,,49.13,17.2,58.27,,,56.73,5.37,,1.52,0.47,22.07,4.22,144.1,37.45,42.37,2.93,0.43,,,,69.35,31.72,66.52,32.11,21.69,4.93,5.12,1.47,0.63,7.7,1.59,,34.7,,,,25.2,49.13,2.37,,,,,6.97,4.39,,32.91,1.7,5.08,,,,,66.41,0.88,3.54,,,,32.06,,0.84,,8.81,2.8,,11.43,4.67,,,21.87,,,,,,6,6308022957.0,Semiconductors,Electronic Technology
ALGN,,48.57,,1.6,5.6,,19.8,,7.4,,17.4,32.3,,,44.44,5.88,,0.5,8.17,228.81,1.26,85.16,33.46,88.27,0.16,0.03,,,,23.93,19.83,43.6,19.51,16.97,3.79,4.11,4.18,0.62,9.42,2.17,,22.26,15.53,11.02,6.01,297.53,69.98,,,,11.15,,17.16,4.36,39.26,24.69,1.98,4.37,,0.79,2,,46.24,0.77,2.36,0.56,,97.37,34.59,232.41,1.97,1.65,5.12,1.14,7.1,48.48,16.36,11.69,,9.14,,0.74,30.08,,,10,25416078366.0,Medical Specialties,Health Technology
ALGT,,60.06,83.79,,19.5,19.7,,25.8,,9.2,31,50.25,2.13,43,57.15,1.12,,0.62,0.33,83.73,0.75,6.2,10.48,9.53,6.87,1.75,,0.92,2.13,38.42,9.25,,13.43,6.27,1.1,1.23,2.6,0.27,,,,14.81,,,7.81,90.39,14.4,0.77,,,,,3.34,1.19,,43.07,,0.61,,,,,,0.93,1.5,0.39,,,4.89,,,1.79,1.19,0.72,,2.25,2.18,,,1.6,,,10.32,,,9,1561179126.0,Airlines,Transportation
ALHC,44.83,38.07,,,72.1,,,,,,24.1,25.91,,45.38,32.52,3.62,,1.06,1.73,10.83,1.6,,36.26,21.07,,1.92,,,,,,,163.46,48.75,0.54,0.81,,0.17,,,,,,21.19,32.06,12.81,10.45,,,,,,,18.33,,,,0.86,,,,,,0.85,,,,,,,,,28.21,1.6,,,,,,,,,,,,,1145501450.0,Managed Health Care,Health Services
ALIT,,33.86,7.21,,79.1,,,,13,,4.5,8.05,0.56,6.47,23.06,0.82,,0.32,0.14,7.06,1.3,,56.6,56.09,9.78,0.5,,,0.56,,25.5,44.03,16.88,10.22,2.32,1.69,,0.52,3.81,3.39,2.26,11.93,,,,6.18,33.44,0.3,,,,,1.01,0.87,,13.13,,1.1,,,,,28.47,1.14,,,,,13.71,,,,,1.3,,,,,,0.36,,10.97,,,,1,4223181650.000001,Information Technology Services,Technology Services
ALK,38.54,74.33,31.67,,10.7,,,,2.3,84.72,41,74.85,,31.13,75.2,1.16,,0.4,0.41,63.2,0.6,5.37,8.77,13.49,5.56,1.37,,,,19.77,10.57,,9.9,6.22,0.79,1.09,5.06,0.23,,,,11.11,,19.05,14.41,53.98,17.79,6.78,,,2.99,,7.63,1.79,25.56,15.17,,0.75,,,,,,1.17,2.46,0.74,,,7.13,48.29,,1.56,9.01,0.57,2.03,5.95,5.48,7.71,,3.5,,,17.14,,,9,5021548560.999999,Airlines,Transportation
ALLE,18.92,33.45,,1.4,18.3,12,20.2,9.9,7,11.94,12.2,13.66,2.88,20.24,26.1,4.07,,0.81,0.37,136.64,1.71,78.71,44.52,43.78,2.7,1.53,,0.27,1.37,17.58,15.27,23.08,15.86,13.84,3.43,3.65,5.69,0.32,15.68,4.89,1.4,17.53,16.69,10.28,3.86,132.64,43.96,7.66,,,15.36,,20.5,7.61,21.12,19.93,2.49,3.25,,0.74,1.01,,20.7,1.03,,1,,,17.89,18.48,1.55,1.63,,1.29,12.69,115.69,21.9,41.46,,19.01,,1.24,29.57,,,10,9276591909.999998,Building Products,Producer Manufacturing
ALNY,27.16,41.02,,,,,34.2,28.3,,,50.6,38.65,,49.75,40.06,3.09,,2.28,2.14,246.58,2.75,104.56,83.93,57.08,,40.24,,,,,,1867.13,,260.8,11.43,14.32,,0.01,0.77,0.05,,,,,23.6,347.56,85.37,,,,,,,975.96,,,,14.77,,,,,2121.65,0.71,,0.2,,,558.33,,,,975.96,2.69,,,,,,,,0.04,,,,,23123870652.000004,Pharmaceuticals: Major,Health Technology
ALRM,,67.75,10.67,,13.5,,4.1,,11.7,0.5,10,63.25,,,67.07,3.36,,7.18,1.11,67.86,8.66,101.63,53.86,48.51,5.46,1.53,,,,21.54,16.72,18.12,,,3.3,3.47,4.69,0.35,19.31,5.33,,29.84,10.37,14.39,4.81,61.58,64.95,13.07,,,13.54,,11.19,4.84,29.19,29.83,1.54,4.14,,1.05,0.69,,21.65,1.1,3.08,,,25.32,20.32,33.89,3.77,2.61,7.11,8.2,7.66,83.66,10.24,18.29,,13.8,,,265.52,,,10,2969415293.0,Packaged Software,Technology Services
ALSN,96.9,43.23,31.26,7.9,27.7,10.6,26.2,41.4,22.8,183.66,22.3,24.45,1.37,57.57,34.39,2.95,,1.4,0.33,112.19,2.83,64.21,52.8,43.2,2.16,1.48,,0.12,0.87,11.89,10.5,16.3,10.94,9.28,3.44,3.65,8.41,0.3,22.1,7.14,0.87,12.05,17.82,13.7,5.76,63.74,47.66,10.67,,,22.66,,30.65,6.13,13.95,13.95,1.89,3.24,,0.44,0.87,,14.4,1.76,,1.38,,,12.32,15.31,1.05,0.99,,2.25,14.17,101.84,21.4,52.88,,19.3,,4.05,24.01,,,10,5308520497.000001,Auto Parts: OEM,Producer Manufacturing
ALTR,39.86,63.46,12.89,,19.3,,12,5.2,58.3,18.01,5.8,70.25,,4.59,65.99,10.99,,2.44,1.98,106.85,3.27,,17.12,77.33,2.61,0.31,,,,150.97,88.83,70.09,,57.01,12.53,13.72,0.66,0.61,19.57,1.39,,75.04,,,8.4,71.49,81.29,4.86,,,5.1,,4.55,10.84,260.44,173.06,,14.21,,,,,73.64,1.49,15.92,,,62.12,67.16,153.2,,7.8,32.9,3.27,2.45,82.98,5.46,4.4,,2.03,,0.44,,,,3,5314548089.0,Packaged Software,Technology Services
ALVO,10.35,55.9,6.54,,0.6,,,,,,13.8,81.6,,,64.33,,,0.74,0.1,12.11,2.69,212.69,135.55,51.31,,,,,,,,,,,,12,,,,,,73.93,,,103.88,0.0,58.81,,,,,,,,,,,8.12,,,,,,,,,,,,,,,,1.92,,,,,,,,,,,,,2442651982.0,Biotechnology,Health Technology
ALX,8.3,38.89,,,5.4,,24.4,7.4,11.7,,4.1,38.48,8.48,2.9,37.35,1.56,,6.9,0.32,213.34,10.02,,4056.19,192.75,7.15,5.78,,1.95,8.48,15.81,11.89,26.91,,,,7.85,6.33,0.14,29.15,6.27,8.48,,18.44,,,237.57,98.12,1.3,,,20.33,,38.02,5.69,22.96,22.96,4.25,4.67,,,,12.86,16.01,0.9,2.42,0.65,,,16.01,,2.41,1.03,5.69,10.02,3.36,98.66,8.51,21.13,,9.92,,5.79,12.63,,,10,1006953368.0,Real Estate Investment Trusts,Finance
AM,22.88,39.59,1.33,,,,83.5,3,2,60.37,4.3,25.2,8.79,6.05,33.99,1.82,,,,14.78,1.09,,17.43,31.14,3.35,1.49,,1.09,6.05,14.09,10.92,18.39,10.74,9.28,8.95,8.99,7.02,0.37,48.88,7.92,6.05,14.77,,13.49,2.34,12.33,62.98,3.05,,,33.94,,55.58,3.33,18.42,17.88,,6.31,,,,,12.83,1.2,2.42,,,,8.79,15.42,,1.3,7.33,1.09,6.77,19.17,12.97,18.21,,8.41,,7.8,,,,7,5631422941.0,Oil & Gas Pipelines,Industrial Services
AMAT,4.28,42.29,,2.8,19.2,16.1,9.4,8.1,20,15.47,9.1,43.82,1.55,,42.15,9.43,,1.12,1.43,170.34,2.51,143.41,37.79,66.74,0.75,0.35,,0.17,0.9,16.07,15.35,18.03,15.16,14.08,4.49,4.97,6.22,0.55,27.55,5.43,0.94,17.87,23.69,9.21,7.86,153.03,47.46,31.85,,,26.41,,28.95,7.29,19.68,19.56,0.9,5.2,,0.63,0.61,,18.87,1.11,2.85,1.41,,23.96,16.28,19.27,0.84,1.57,9.23,1.87,22.11,104.9,33.53,39.95,,32.77,,3.43,32.27,,,10,115650808151.0,Industrial Machinery,Producer Manufacturing
AMBA,,62.67,4.79,,1.1,,,21.6,,,,56.45,,1.82,61.07,15.95,,2.12,37.96,73.83,2.84,113.83,72.47,38.56,,0.01,,,,,,,,1137.68,9.24,11.11,,0.83,,,,,,,19.01,57.59,60.52,,,,,,,5.73,,,,12.38,,,,,,1.28,,1.55,27.97,16.44,762.2,,,4.59,15.44,2.5,,,,,,,,0.05,,,,4,2277445800.0,Semiconductors,Electronic Technology
AMBP,,24.82,,0.3,27.8,,,,53.9,,12.1,14.12,12.62,,19.34,1.02,,0.3,0.1,3.15,1.17,37.17,90.19,30.93,7.2,,,,12.62,50.23,9.88,19.19,21.45,7.82,1.1,1.15,1.98,,5.94,15.35,12.62,13.96,,,2.84,4.03,11.81,0.87,,,,,2.95,,,,,0.39,,,,,6.59,0.78,,,,,3.76,,,,,0.88,,4.27,2.69,,,2.97,,1.09,,,,2,1960091667.0,Containers/Packaging,Process Industries
AMC,,42.22,,,50,,,73.1,63.7,,,38.69,,,39.45,,,0.33,0.06,4.25,0.5,9.94,68.22,5.9,24.05,,,,,382.44,26.95,,293.39,29.68,1.86,2.15,0.26,,,,,,40.7,62.2,4.48,16.06,67.28,,,,,,,,,,,0.27,,,,,,0.26,,0.41,,,,,,,,0.5,,0.5,0.35,,,,,36.51,,,,4,1658263514.0,Movies/Entertainment,Consumer Services
AMCR,6.46,28.42,,2,,2.1,1.3,2.7,,10.56,4.6,8.22,5.11,2.61,20.93,1.87,,0.11,0.06,9.73,1.29,71.68,78.98,50.88,4.13,1.99,,0.76,5.11,16.62,11.44,32.01,14.84,10.83,1.51,1.59,6.02,0.23,4.97,4.74,5.18,13.2,10.91,5.6,2.59,10.62,20.12,3.81,,,5.68,,9.82,3.63,18.53,14.98,2.72,1.05,,,,,21.12,0.92,,,,,11.97,21.77,2.62,1.49,,0.74,4.6,26.13,10.25,19.61,,8.11,,4.4,13.12,,,10,13543418485.0,Containers/Packaging,Process Industries
AMD,,31.73,,,92.9,,22.5,27.1,2.3,,19.9,20.04,,,27.17,10.41,,0.61,2.03,125.02,2.5,138.61,57.9,85.51,0.47,0.04,,,,129.98,42.54,130.65,32.73,22.43,6.28,8.37,0.77,0.82,6.4,0.76,,24.65,21.09,40.38,21.74,126.01,48.38,13.71,,,7.52,,5.64,3.61,114.14,42.23,0.91,8.52,,,,,133.22,0.99,5.47,1.61,,33.34,97.6,560.58,1.67,2.95,16.35,1.78,2.68,20.52,2.55,3.25,,2.93,,0.88,214.73,,,6,163974485587.0,Semiconductors,Electronic Technology
